date,Answer,dt_proba,dt_predict,rf_proba,rf_predict,mlp_proba,mlp_predict
2002-04-04,0,0.16666666666666666,0,0.2034895182500943,0,0.09117449683404064,0
2002-05-07,1,0.16666666666666666,0,0.30056646905609063,0,0.10565878679171727,0
2002-06-05,0,0.16666666666666666,0,0.29528345018816604,0,0.10979863174256187,0
2002-07-04,0,0.16666666666666666,0,0.21537412445585122,0,0.10996745096006877,0
2002-08-06,0,0.16666666666666666,0,0.2342388033549338,0,0.09591302001588381,0
2002-09-12,0,0.16666666666666666,0,0.1141136202541706,0,0.0912034267689798,0
2002-10-10,0,0.16666666666666666,0,0.1141136202541706,0,0.08423701128388525,0
2002-11-07,0,0.16666666666666666,0,0.15036360693490242,0,0.07796023263199016,0
2002-12-12,0,0.16666666666666666,0,0.1141136202541706,0,0.09055210374331793,0
2003-01-09,0,0.16666666666666666,0,0.14078028692083727,0,0.1006305561456857,0
2003-02-06,0,0.16666666666666666,0,0.1141136202541706,0,0.09298462017965411,0
2003-03-06,0,0.16666666666666666,0,0.11274892803581986,0,0.09749721152579438,0
2003-04-10,0,0.16666666666666666,0,0.12086838237100628,0,0.14360661918662415,0
2003-05-13,1,0.16666666666666666,0,0.26685485427980826,0,0.15174166594322655,0
2003-06-12,0,0.16666666666666666,0,0.12086838237100628,0,0.13424785870304676,0
2003-07-10,1,0.16666666666666666,0,0.26727451764064813,0,0.15599463197230942,0
2003-08-07,0,0.16666666666666666,0,0.11950369015265554,0,0.14049203288286985,0
2003-09-09,0,0.16666666666666666,0,0.12086838237100628,0,0.1496560093379928,0
2003-10-09,0,0.16666666666666666,0,0.19590684204739242,0,0.10046333485990573,0
2003-11-06,0,0.16666666666666666,0,0.1283993345398849,0,0.11319666456256267,0
2003-12-11,0,0.16666666666666666,0,0.1326806801056341,0,0.1117298785413055,0
2004-01-08,0,0.16666666666666666,0,0.10507975510348902,0,0.09128627811044211,0
2004-02-06,0,0.16666666666666666,0,0.10507975510348902,0,0.09104996048188596,0
2004-03-11,0,0.16666666666666666,0,0.1815346310320492,0,0.09213452730329154,0
2004-04-08,0,0.16666666666666666,0,0.1815346310320492,0,0.0978847908550691,0
2004-05-06,0,0.16666666666666666,0,0.22446908410020341,0,0.11446592884354695,0
2004-06-10,0,0.16666666666666666,0,0.22446908410020341,0,0.1133215474710946,0
2004-07-08,0,0.16666666666666666,0,0.2627301915039876,0,0.14950956794485268,0
2004-08-12,1,0.16666666666666666,0,0.4035792694054078,0,0.18270426953175004,0
2004-09-09,0,0.16666666666666666,0,0.33801556566394175,0,0.18519342877604938,0
2004-10-07,0,0.16666666666666666,0,0.18901134250096407,0,0.10296733790762437,0
2004-11-11,1,0.16666666666666666,0,0.2850883683164366,0,0.09910119113196686,0
2004-12-09,0,0.16666666666666666,0,0.10865118367491759,0,0.07813663145359169,0
2005-01-13,0,0.16666666666666666,0,0.19185922299977337,0,0.09181586754467977,0
2005-02-15,0,0.16666666666666666,0,0.15817069611639012,0,0.08076765594795451,0
2005-03-10,0,0.16666666666666666,0,0.1440271367026151,0,0.08176918904704494,0
2005-04-07,0,0.16666666666666666,0,0.1781130081072969,0,0.08635735292792072,0
2005-05-12,0,0.16666666666666666,0,0.12764941751000514,0,0.09617495405003378,0
2005-06-09,0,0.16666666666666666,0,0.21746206136687968,0,0.14431504151102448,0
2005-07-07,0,0.16666666666666666,0,0.2102317293911325,0,0.1283230670422828,0
2005-08-11,0,0.16666666666666666,0,0.1823467641294709,0,0.1247716388497206,0
2005-09-08,0,0.16666666666666666,0,0.18987590165860843,0,0.14558334481242477,0
2005-10-11,1,0.16666666666666666,0,0.19667923460858283,0,0.17473911137792805,0
2005-11-10,0,0.16666666666666666,0,0.1996785278482278,0,0.17406511555590157,0
2005-12-08,1,0.16666666666666666,0,0.1994712421204465,0,0.18255651364389688,0
2006-01-12,0,0.16666666666666666,0,0.18972793971143448,0,0.17018257261649225,0
2006-02-09,1,0.16666666666666666,0,0.17297220373455302,0,0.16687204062625285,0
2006-03-09,0,0.16666666666666666,0,0.18987590165860843,0,0.1624226809854593,0
2006-04-07,0,0.16666666666666666,0,0.19740815301108453,0,0.14588950575897366,0
2006-05-11,0,0.16666666666666666,0,0.16801104849019904,0,0.14854604210029884,0
2006-06-08,1,0.16666666666666666,0,0.25908885562525286,0,0.17742156161670553,0
2006-07-07,0,0.16666666666666666,0,0.19183125923562522,0,0.22514477460131724,0
2006-08-10,1,0.16666666666666666,0,0.2950592127753854,0,0.23816737845902627,0
2006-09-07,0,0.16666666666666666,0,0.21018878544668546,0,0.22179567259776345,0
2006-10-12,0,0.16666666666666666,0,0.17397118109094298,0,0.150020947440782,0
2006-11-09,0,0.16666666666666666,0,0.17481581196059232,0,0.13735738684598897,0
2006-12-07,0,0.16666666666666666,0,0.18234494948972985,0,0.13744936718845133,0
2007-01-11,0,0.16666666666666666,0,0.15582251705847805,0,0.1348234310051851,0
2007-02-08,0,0.16666666666666666,0,0.18234494948972985,0,0.1349898123269225,0
2007-03-08,0,0.16666666666666666,0,0.18234806331306838,0,0.13725114569874297,0
2007-04-12,0,0.16666666666666666,0,0.22838241716345453,0,0.26010940995769694,0
2007-05-10,0,0.16666666666666666,0,0.2102317293911325,0,0.2769110113460367,0
2007-06-08,0,0.16666666666666666,0,0.1522162963736176,0,0.25241852169411116,0
2007-07-12,1,0.16666666666666666,0,0.3064566790388509,0,0.2275848790332148,0
2007-08-09,1,0.16666666666666666,0,0.4479207666839879,0,0.2259749585544652,0
2007-09-07,0,0.16666666666666666,0,0.22105080188803933,0,0.15451138422588365,0
2007-10-11,0,0.16666666666666666,0,0.19509354072879087,0,0.4825816589596286,0
2007-11-08,0,0.16666666666666666,0,0.17264057004891722,0,0.3458993699223738,0
2007-12-07,0,0.16666666666666666,0,0.13986328481874205,0,0.3148506178300996,0
2008-01-10,0,0.16666666666666666,0,0.1743077493144512,0,0.39848490503101436,0
2008-02-13,0,0.16666666666666666,0,0.1790247304465267,0,0.3649846039895601,0
2008-03-07,0,0.16666666666666666,0,0.17071021887114554,0,0.27009492430958737,0
2008-04-10,0,0.16666666666666666,0,0.20307895294893394,0,0.3729024386035569,0
2008-05-08,0,0.16666666666666666,0,0.2103652509756774,0,0.30648032210795517,0
2008-06-12,0,0.16666666666666666,0,0.21766228628226733,0,0.25615984903992894,0
