date,Answer,dt_proba,dt_predict,rf_proba,rf_predict,mlp_proba,mlp_predict
2022-04-14,1,1.0,1,1.0,1,0.9999997685967461,1
2022-05-26,1,1.0,1,0.8,1,0.9999996669841215,1
2022-07-13,1,1.0,1,0.8,1,0.9999995720938452,1
2022-08-25,1,1.0,1,0.8,1,0.999998242697767,1
2022-10-12,1,1.0,1,1.0,1,0.9966317455865141,1
2022-11-24,1,1.0,1,1.0,1,0.9705828700129617,1
2023-01-13,0,0.0,0,0.25,0,0.03500101406048526,0
2023-02-23,0,0.0,0,0.1,0,0.0053086174125284435,0
2023-04-11,0,0.0,0,0.15,0,0.0031188197288361413,0
