date,dissim_t1,dissim_t2,dissim_t3,dissim_t4,dissim_t5,dissim_t6,base_rate_diff,ko-us_gap_t1,tr1
2005-04-07,0.1034673798099388,0.0717064915251136,0.1902466360097804,0.3459507553009652,0.2289993306539859,0.2454533697557468,0,0.75,3.42549979855149
2005-05-12,0.1162211313018417,0.1034673798099388,0.0717064915251136,0.1902466360097804,0.3459507553009652,0.2289993306539859,0,0.5,3.42549979855149
2005-06-09,0.0905095782951713,0.1162211313018417,0.1034673798099388,0.0717064915251136,0.1902466360097804,0.3459507553009652,0,0.25,3.42549979855149
2005-07-07,0.1271051851149037,0.0905095782951713,0.1162211313018417,0.1034673798099388,0.0717064915251136,0.1902466360097804,0,0.25,3.06031573621856
2005-08-11,0.0829299437467648,0.1271051851149037,0.0905095782951713,0.1162211313018417,0.1034673798099388,0.0717064915251136,0,0.0,3.06031573621856
2005-09-08,0.0777339252451718,0.0829299437467648,0.1271051851149037,0.0905095782951713,0.1162211313018417,0.1034673798099388,1,-0.25,3.06031573621856
2005-10-11,0.0965347767944776,0.0777339252451718,0.0829299437467648,0.1271051851149037,0.0905095782951713,0.1162211313018417,0,-0.25,3.40545160043784
2005-11-10,0.1906431006493554,0.0965347767944776,0.0777339252451718,0.0829299437467648,0.1271051851149037,0.0905095782951713,1,-0.25,3.40545160043784
2005-12-08,0.1174027074089376,0.1906431006493554,0.0965347767944776,0.0777339252451718,0.0829299437467648,0.1271051851149037,0,-0.5,3.40545160043784
2006-01-12,0.123915670397775,0.1174027074089376,0.1906431006493554,0.0965347767944776,0.0777339252451718,0.0829299437467648,1,-0.25,3.38785853590467
2006-02-09,0.1271902733583645,0.123915670397775,0.1174027074089376,0.1906431006493554,0.0965347767944776,0.0777339252451718,0,-0.5,3.38785853590467
2006-03-09,0.0773244321849203,0.1271902733583645,0.123915670397775,0.1174027074089376,0.1906431006493554,0.0965347767944776,0,-0.5,3.38785853590467
