date,Answer,dt_proba,dt_predict,rf_proba,rf_predict,mlp_proba,mlp_predict
2002-04-04,1,0.18181818181818182,0,0.3356355908180363,0,0.1375446545759756,0
2002-05-07,0,0.18181818181818182,0,0.1342950111078914,0,0.13946982933906116,0
2002-06-05,0,0.0,0,0.11735578805024731,0,0.13409672583743015,0
2002-07-04,0,0.0,0,0.034659293160437324,0,0.12627706006230754,0
2002-08-06,0,0.0,0,0.0324370709382151,0,0.12864444549698983,0
2002-09-12,0,0.0,0,0.05965929316043732,0,0.12365740138155437,0
2002-10-10,0,0.0,0,0.17592391304347826,0,0.0624865296223755,0
2002-11-07,0,0.0,0,0.011201690821256039,0,0.06540534292106809,0
2002-12-12,0,0.0,0,0.0686870709382151,0,0.06874969985996807,0
2003-01-09,0,0.0,0,0.07702040427154842,0,0.1030089505307683,0
2003-02-06,0,0.0,0,0.03342391304347826,0,0.09938106194009493,0
2003-03-06,0,0.0,0,0.04979818204932621,0,0.10812519540347662,0
2003-04-10,1,0.18181818181818182,0,0.28308362266235304,0,0.2978523493716673,0
2003-05-13,0,0.0,0,0.08407046476761619,0,0.29598589600986563,0
2003-06-12,1,1.0,1,0.4398891782179087,0,0.2784644400445786,0
2003-07-10,0,0.0,0,0.07891695599568636,0,0.32688252524041544,0
2003-08-07,0,0.0,0,0.06462602032317175,0,0.3292568088140201,0
2003-09-09,0,0.18181818181818182,0,0.11184824254539398,0,0.3312362682287113,0
2003-10-09,0,0.0,0,0.05559824254539397,0,0.15768780359734005,0
2003-11-06,0,0.0,0,0.028361400440130812,0,0.15276833086635025,0
2003-12-11,0,0.0,0,0.050583622662353035,0,0.15458798782417832,0
2004-01-08,0,0.0,0,0.05465929316043733,0,0.12193727742240036,0
2004-02-06,0,0.18181818181818182,0,0.0386870709382151,0,0.12760768583299692,0
2004-03-11,0,0.18181818181818182,0,0.07092391304347825,0,0.1313828203295004,0
2004-04-08,0,0.18181818181818182,0,0.10870169082125605,0,0.08322895795300685,0
2004-05-06,0,0.18181818181818182,0,0.15125000000000002,0,0.08698415484675268,0
2004-06-10,0,0.18181818181818182,0,0.11526315789473685,0,0.08518766313156322,0
2004-07-08,1,0.18181818181818182,0,0.4253571428571429,0,0.06050628566065632,0
2004-08-12,0,0.18181818181818182,0,0.17478696741854635,0,0.052265150109571785,0
2004-09-09,0,0.0,0,0.2095945479641132,0,0.0503225403196249,0
2004-10-07,1,0.18181818181818182,0,0.3753465984094787,0,0.18186905558691163,0
2004-11-11,0,0.0,0,0.04223044805917843,0,0.19188616478204004,0
2004-12-09,0,0.18181818181818182,0,0.1211987020274324,0,0.16969096989442173,0
2005-01-13,0,0.18181818181818182,0,0.057508225836956216,0,0.20124983026122323,0
2005-02-15,0,0.0,0,0.0512582258369562,0,0.20442986104703365,0
2005-03-10,0,0.18181818181818182,0,0.18349495061182364,0,0.2084647441087546,0
2005-04-07,0,0.18181818181818182,0,0.08545935365650509,0,0.2113854983379784,0
2005-05-12,0,0.18181818181818182,0,0.14625929682217714,0,0.20279540867180146,0
2005-06-09,0,0.0,0,0.19689655172413792,0,0.2020399293016963,0
2005-07-07,0,0.18181818181818182,0,0.433146551724138,0,0.24738492738769766,0
2005-08-11,0,0.18181818181818182,0,0.41417596348884383,0,0.24366995130480537,0
2005-09-08,1,1.0,1,0.8266071428571429,1,0.2334749219491983,0
2005-10-11,0,0.18181818181818182,0,0.36625929682217717,0,0.19591544471268688,0
2005-11-10,1,1.0,1,0.6552298850574714,1,0.18473952911278788,0
2005-12-08,0,0.0,0,0.39106321839080466,0,0.18454665768838927,0
2006-01-12,1,1.0,1,0.7410036945812808,1,0.1878264265511315,0
2006-02-09,0,0.18181818181818182,0,0.22223151904439936,0,0.18576235056373996,0
2006-03-09,0,0.18181818181818182,0,0.45727941176470593,0,0.18511616548762214,0
