date,Answer,dt_proba,dt_predict,rf_proba,rf_predict,mlp_proba,mlp_predict
2014-04-10,0,0.10526315789473684,0,0.1880142322246487,0,0.14802752056943658,0
2014-05-09,0,0.10526315789473684,0,0.08698919144417315,0,0.14957564420051017,0
2014-06-12,0,0.10526315789473684,0,0.0622671495971313,0,0.1488418921311441,0
2014-07-10,1,0.10526315789473684,0,0.46114349175803204,0,0.1474428633657495,0
2014-08-14,0,0.10526315789473684,0,0.18033010920931247,0,0.14827736686981885,0
2014-09-12,1,0.375,0,0.2811040695484902,0,0.15631006210508408,0
2014-10-15,0,0.10526315789473684,0,0.0673436190734321,0,0.1655807540727506,0
2014-11-13,0,0.375,0,0.25072161008925714,0,0.1753427226822591,0
2014-12-11,0,0.0,0,0.17333452644407296,0,0.1704141614747852,0
2015-01-15,0,0.10526315789473684,0,0.23952018900499575,0,0.33606197010506794,0
2015-02-17,1,0.375,0,0.565622872805036,1,0.3304581323426225,0
2015-03-12,0,0.10526315789473684,0,0.24226579741573,0,0.32477098528230924,0
2015-04-09,0,0.10526315789473684,0,0.24749320192557897,0,0.2476616457790584,0
2015-05-15,1,0.10526315789473684,0,0.4390993847212779,0,0.24610424455604757,0
2015-06-11,0,0.10526315789473684,0,0.1840546629619485,0,0.24460949544018834,0
2015-07-09,0,0.375,0,0.1944176642563224,0,0.20822898931457479,0
2015-08-13,0,0.10526315789473684,0,0.09989090406758619,0,0.20672741852975868,0
2015-09-11,0,0.10526315789473684,0,0.1342619140441996,0,0.210124881938479,0
2015-10-15,0,0.10526315789473684,0,0.1443475334368842,0,0.1329329987517338,0
2015-11-12,0,0.10526315789473684,0,0.11110850432083896,0,0.13217140120755141,0
2015-12-10,0,0.10526315789473684,0,0.11847979094484296,0,0.13646937392748618,0
2016-01-14,0,0.10526315789473684,0,0.03384232937259879,0,0.20350992195787518,0
2016-02-16,0,0.10526315789473684,0,0.12022950873153682,0,0.2155826234314124,0
2016-03-10,0,0.10526315789473684,0,0.05616721087613551,0,0.21419771230951554,0
2016-04-19,0,0.10526315789473684,0,0.19756661606864415,0,0.19997185101575513,0
2016-05-13,1,1.0,1,0.3409093707541563,0,0.19822524805897937,0
2016-06-09,0,0.10526315789473684,0,0.18043783298408028,0,0.19277636093936085,0
2016-07-14,0,0.375,0,0.19019305726030272,0,0.07442547332166857,0
2016-08-11,0,0.10526315789473684,0,0.07841097095721829,0,0.07394733348703952,0
2016-09-09,0,0.10526315789473684,0,0.10097068018844961,0,0.07236438163415063,0
2016-10-13,0,0.10526315789473684,0,0.07000922165905629,0,0.13269556545791722,0
2016-11-11,0,0.10526315789473684,0,0.09340606882530003,0,0.13104239240988444,0
2016-12-15,0,0.10526315789473684,0,0.20381762809177006,0,0.14260598320937568,0
2017-01-13,0,0.10526315789473684,0,0.1275735822825069,0,0.14899862277884487,0
2017-02-23,0,0.375,0,0.21986381637368474,0,0.15554887430653813,0
2017-04-13,0,0.0,0,0.1562542462892492,0,0.11583960954147003,0
2017-05-25,0,0.10526315789473684,0,0.07323929020162484,0,0.1515346804826182,0
2017-07-13,0,0.10526315789473684,0,0.10030350816523306,0,0.09878323957681974,0
2017-08-31,0,0.10526315789473684,0,0.13649042622417354,0,0.12132935705286542,0
2017-10-19,1,0.10526315789473684,0,0.489729605368879,0,0.197991009570745,0
2017-11-30,0,0.10526315789473684,0,0.285360535615281,0,0.19967801308683925,0
2018-01-18,0,0.10526315789473684,0,0.06499923260596378,0,0.08800488527838264,0
2018-02-27,0,0.10526315789473684,0,0.10565818018844961,0,0.1091031959761582,0
2018-04-12,0,0.10526315789473684,0,0.0499198675265987,0,0.13803038345506996,0
2018-05-24,0,0.10526315789473684,0,0.12331728302620766,0,0.16798679951870565,0
2018-07-12,0,0.10526315789473684,0,0.0897530694619941,0,0.12817748997956868,0
2018-08-31,0,0.10526315789473684,0,0.1397530694619941,0,0.1312311343628481,0
2018-10-18,1,0.10526315789473684,0,0.2860087295107575,0,0.24748321226142583,0
2018-11-30,0,0.10526315789473684,0,0.08361930429055162,0,0.2932457367249541,0
2019-01-24,0,0.10526315789473684,0,0.04097772271488868,0,0.18415427319498204,0
2019-02-28,0,0.10526315789473684,0,0.16442839413731875,0,0.18248277721481906,0
2019-04-18,0,0.10526315789473684,0,0.08812057985774584,0,0.2817429046633746,0
2019-05-31,1,0.10526315789473684,0,0.2977547612567893,0,0.2814483214214937,0
2019-07-18,0,0.10526315789473684,0,0.0520903772476628,0,0.3640575889339416,0
2019-08-30,1,1.0,1,0.6195026011999696,1,0.38430347659497316,0
2019-10-16,0,0.10526315789473684,0,0.1314329157998153,0,0.30871227097380827,0
2019-11-29,0,0.10526315789473684,0,0.11888588997865941,0,0.3097047677352243,0
2020-01-17,0,0.10526315789473684,0,0.08436928252113331,0,0.1526562842356567,0
2020-02-27,0,0.10526315789473684,0,0.06020660587785319,0,0.14564337139092556,0
2020-03-16,1,1.0,1,0.4877209595959595,0,0.1526139202808438,0
2020-04-09,1,0.375,0,0.4475643176268176,0,0.11843041567462245,0
2020-05-28,0,0.0,0,0.19426372238872236,0,0.09890948459113201,0
2020-07-16,0,0.0,0,0.11837086524586524,0,0.05904618815835405,0
2020-08-27,0,0.0,0,0.1458996670891832,0,0.05692807723534723,0
2020-10-14,0,0.10526315789473684,0,0.12700527412173251,0,0.049217855011892124,0
2020-11-26,0,0.10526315789473684,0,0.15144971856617695,0,0.0892964353638488,0
2021-01-15,0,0.10526315789473684,0,0.12917699129344967,0,0.23590059560136112,0
2021-02-25,0,0.10526315789473684,0,0.24760585065481533,0,0.22763376620455894,0
2021-04-15,0,0.10526315789473684,0,0.24470305374317963,0,0.5390152419120859,1
2021-05-27,0,0.10526315789473684,0,0.23161318377015744,0,0.5304412122341983,1
2021-07-15,1,1.0,1,0.2813138602863632,0,0.464571053327706,0
2021-08-26,0,0.375,0,0.21578400819401108,0,0.4639500345759291,0
2021-10-12,1,1.0,1,0.3628215602366861,0,0.4381900300315213,0
2021-11-25,1,0.10526315789473684,0,0.28025901710349077,0,0.4306347937345496,0
2022-01-14,0,0.10526315789473684,0,0.13587523490208567,0,0.2603603288017684,0
2022-02-24,1,1.0,1,0.5367995486314452,1,0.22354155315581511,0
