date,dissim_t1,dissim_t2,dissim_t3,dissim_t4,dissim_t5,dissim_t6,base_rate_diff,ko-us_gap_t1,tr1
2014-04-10,0.0508457825869235,0.0718775149341905,0.0809837565957465,0.0551957333078222,0.0691364678202809,0.0614342792546684,0,2.375,2.31951392913192
2014-05-09,0.0399358614654984,0.0508457825869235,0.0718775149341905,0.0809837565957465,0.0551957333078222,0.0691364678202809,0,2.375,2.31951392913192
2014-06-12,0.0389097911930635,0.0399358614654984,0.0508457825869235,0.0718775149341905,0.0809837565957465,0.0551957333078222,0,2.375,2.31951392913192
2014-07-10,0.0520463674610319,0.0389097911930635,0.0399358614654984,0.0508457825869235,0.0718775149341905,0.0809837565957465,1,2.375,1.81162682652648
2014-08-14,0.0417975265723463,0.0520463674610319,0.0389097911930635,0.0399358614654984,0.0508457825869235,0.0718775149341905,0,2.375,1.81162682652648
2014-09-12,0.0812030106301544,0.0417975265723463,0.0520463674610319,0.0389097911930635,0.0399358614654984,0.0508457825869235,1,2.125,1.81162682652648
2014-10-15,0.042639273428613,0.0812030106301544,0.0417975265723463,0.0520463674610319,0.0389097911930635,0.0399358614654984,0,2.125,1.00804387387841
2014-11-13,0.1030993013413398,0.042639273428613,0.0812030106301544,0.0417975265723463,0.0520463674610319,0.0389097911930635,0,1.875,1.00804387387841
2014-12-11,0.0856951527671499,0.1030993013413398,0.042639273428613,0.0812030106301544,0.0417975265723463,0.0520463674610319,0,1.875,1.00804387387841
2015-01-15,0.0483247382434137,0.0856951527671499,0.1030993013413398,0.042639273428613,0.0812030106301544,0.0417975265723463,0,1.875,0.523689330856967
2015-02-17,0.092027604506983,0.0483247382434137,0.0856951527671499,0.1030993013413398,0.042639273428613,0.0812030106301544,1,1.875,0.523689330856967
2015-03-12,0.0614976788392115,0.092027604506983,0.0483247382434137,0.0856951527671499,0.1030993013413398,0.042639273428613,0,1.875,0.523689330856967
2015-04-09,0.0506078465430797,0.0614976788392115,0.092027604506983,0.0483247382434137,0.0856951527671499,0.1030993013413398,0,1.625,0.100692223124706
2015-05-15,0.0530887574345982,0.0506078465430797,0.0614976788392115,0.092027604506983,0.0483247382434137,0.0856951527671499,1,1.625,0.100692223124706
2015-06-11,0.0521166553871395,0.0530887574345982,0.0506078465430797,0.0614976788392115,0.092027604506983,0.0483247382434137,0,1.625,0.100692223124706
2015-07-09,0.0830177351262519,0.0521166553871395,0.0530887574345982,0.0506078465430797,0.0614976788392115,0.092027604506983,0,1.375,0.907437673465032
2015-08-13,0.0607215585379683,0.0830177351262519,0.0521166553871395,0.0530887574345982,0.0506078465430797,0.0614976788392115,0,1.375,0.907437673465032
2015-09-11,0.0649504497254758,0.0607215585379683,0.0830177351262519,0.0521166553871395,0.0530887574345982,0.0506078465430797,0,1.375,0.907437673465032
2015-10-15,0.0592896140698877,0.0649504497254758,0.0607215585379683,0.0830177351262519,0.0521166553871395,0.0530887574345982,0,1.375,1.3741716087611
2015-11-12,0.0410239117357615,0.0592896140698877,0.0649504497254758,0.0607215585379683,0.0830177351262519,0.0521166553871395,0,1.375,1.3741716087611
2015-12-10,0.0322171445322773,0.0410239117357615,0.0592896140698877,0.0649504497254758,0.0607215585379683,0.0830177351262519,0,1.375,1.3741716087611
2016-01-14,0.0233992927316508,0.0322171445322773,0.0410239117357615,0.0592896140698877,0.0649504497254758,0.0607215585379683,0,1.375,1.24777007391388
2016-02-16,0.0570597983968682,0.0233992927316508,0.0322171445322773,0.0410239117357615,0.0592896140698877,0.0649504497254758,0,1.125,1.24777007391388
2016-03-10,0.057224370798161,0.0570597983968682,0.0233992927316508,0.0322171445322773,0.0410239117357615,0.0592896140698877,0,1.125,1.24777007391388
2016-04-19,0.0387980319826154,0.057224370798161,0.0570597983968682,0.0233992927316508,0.0322171445322773,0.0410239117357615,0,1.125,1.63554392662021
2016-05-13,0.0624577370041472,0.0387980319826154,0.057224370798161,0.0570597983968682,0.0233992927316508,0.0322171445322773,1,1.125,1.63554392662021
2016-06-09,0.0551179990471861,0.0624577370041472,0.0387980319826154,0.057224370798161,0.0570597983968682,0.0233992927316508,0,1.125,1.63554392662021
