date,dissim_t1,dissim_t2,dissim_t3,dissim_t4,dissim_t5,dissim_t6,base_rate_diff,ko-us_gap_t1,tr2
2006-04-07,0.116515228760797,0.0773244321849203,0.1271902733583645,0.123915670397775,0.1174027074089376,0.1906431006493554,0,-0.5,3.61773018537196
2006-05-11,0.0599427801798397,0.116515228760797,0.0773244321849203,0.1271902733583645,0.123915670397775,0.1174027074089376,1,-0.75,3.61773018537196
2006-06-08,0.0754232083564261,0.0599427801798397,0.116515228760797,0.0773244321849203,0.1271902733583645,0.123915670397775,0,-1.0,3.61773018537196
2006-07-07,0.107636080931496,0.0754232083564261,0.0599427801798397,0.116515228760797,0.0773244321849203,0.1271902733583645,1,-0.75,3.68856186162131
2006-08-10,0.1419354838709677,0.107636080931496,0.0754232083564261,0.0599427801798397,0.116515228760797,0.0773244321849203,0,-1.0,3.68856186162131
2006-09-07,0.1009342710016008,0.1419354838709677,0.107636080931496,0.0754232083564261,0.0599427801798397,0.116515228760797,0,-0.75,3.68856186162131
2006-10-12,0.1316128019598859,0.1009342710016008,0.1419354838709677,0.107636080931496,0.0754232083564261,0.0599427801798397,0,-0.75,4.75184616392881
2006-11-09,0.1392157458823779,0.1316128019598859,0.1009342710016008,0.1419354838709677,0.107636080931496,0.0754232083564261,0,-0.75,4.75184616392881
2006-12-07,0.1107994103375317,0.1392157458823779,0.1316128019598859,0.1009342710016008,0.1419354838709677,0.107636080931496,0,-0.75,4.75184616392881
2007-01-11,0.0660195245271915,0.1107994103375317,0.1392157458823779,0.1316128019598859,0.1009342710016008,0.1419354838709677,0,-0.75,3.05712819978505
2007-02-08,0.0942834169105747,0.0660195245271915,0.1107994103375317,0.1392157458823779,0.1316128019598859,0.1009342710016008,0,-0.75,3.05712819978505
2007-03-08,0.110568636812031,0.0942834169105747,0.0660195245271915,0.1107994103375317,0.1392157458823779,0.1316128019598859,0,-0.75,3.05712819978505
2007-04-12,0.049832963768453,0.110568636812031,0.0942834169105747,0.0660195245271915,0.1107994103375317,0.1392157458823779,0,-0.75,3.87256627939781
2007-05-10,0.102906320352387,0.049832963768453,0.110568636812031,0.0942834169105747,0.0660195245271915,0.1107994103375317,0,-0.75,3.87256627939781
2007-06-08,0.0628568626852101,0.102906320352387,0.049832963768453,0.110568636812031,0.0942834169105747,0.0660195245271915,1,-0.75,3.87256627939781
2007-07-12,0.0341876360973595,0.0628568626852101,0.102906320352387,0.049832963768453,0.110568636812031,0.0942834169105747,1,-0.75,3.29151531497299
2007-08-09,0.2932465072597804,0.0341876360973595,0.0628568626852101,0.102906320352387,0.049832963768453,0.110568636812031,0,-0.5,3.29151531497299
2007-09-07,0.1114628474213021,0.2932465072597804,0.0341876360973595,0.0628568626852101,0.102906320352387,0.049832963768453,0,-0.25,3.29151531497299
2007-10-11,0.1790625670979261,0.1114628474213021,0.2932465072597804,0.0341876360973595,0.0628568626852101,0.102906320352387,0,-0.25,5.24318025778969
2007-11-08,0.1031964889078779,0.1790625670979261,0.1114628474213021,0.2932465072597804,0.0341876360973595,0.0628568626852101,0,0.25,5.24318025778969
2007-12-07,0.1005619732049664,0.1031964889078779,0.1790625670979261,0.1114628474213021,0.2932465072597804,0.0341876360973595,0,0.5,5.24318025778969
